Unique_ID,Substitution,Library,Sublibrary,ScreeningPlate,ScreeningWell,MALDI,Msamples,Substrate,Abs,Aerror,Asamples,Fluoro,Ferror,Fsamples
H_C4-A10_RX_3_1_D10,C4-A10,RX,3,D4P1,B11,1331.590407777778,6,Val,38.51011792485171,6.729256813611698,5,77.21919161701454,8.198333021027569,5
H_C4-A10_RX_4_1_F05,C4-A10,RX,4,D4P4,B04,1331.625918888889,6,Val,35.77577284541573,11.517637035272319,5,73.07542269779216,15.005392927822532,5
H_C4-A10_RX_1_2_B02,C4-A10,RX,1,D4P2,C10,1303.5225493333332,5,Ala,4.558876905184968,1.752671168899825,5,27.770308555364988,6.189232153257683,5
H_C1-A10_RX_3_3_D11,C1-A10,RX,3,D3P3,C05,1289.4733933333334,2,Gly,1.9284415984761063,2.286075554374568,3,12.481489528506673,0.8597335198054213,3
H_C1-A10_RX_4_1_A08,C1-A10,RX,4,D2P4,A05,991.3893,2,NA,1.4530011679879131,2.468090677059959,3,10.717312171053715,3.3002275423510907,3
WT,NA,NA,NA,D2P5,D05,1333.54356,6,Thr,100.0,8.682457360587362,18,100.0,4.595784378724025,18
H_C4-A10_RX_1_2_B07,C4-A10,RX,1,D4P2,C11,1289.508198888889,6,Gly,10.623580369141632,3.061870967253237,5,43.27224527494898,5.3549233898460615,5
H_C4-A10_RX_4_2_C03,C4-A10,RX,4,D4P4,C02,1303.5958022222223,6,Ala,1.5364026774941468,1.8329084998027922,5,19.789445049280673,4.187034552501541,5
H_C1-A10_RX_4_1_A02,C1-A10,RX,4,D2P4,A01,1317.4299999999998,2,NA,0.05665637829303183,1.6510324411820911,3,7.507121259112561,3.7121362685795174,3
H_C1-A10_RX_4_1_A03,C1-A10,RX,4,D2P4,A02,991.4136000000001,2,NA,16.28494759806242,2.0885148593287313,3,33.52218355249416,8.653994638516439,3
H_C4-A10_SL_1_2_H05,C4-A10,SL,1,D4P3,A08,1345.6337519999997,5,Xle,1.4159641698663972,1.445111446158305,5,12.409044959964671,5.091852347908886,5
H_C1-A10_RX_4_1_A07,C1-A10,RX,4,D4P3,D04,1333.5562522222222,6,Thr,0.3839852264415852,2.055898437220606,5,13.6835144921129,4.83282489617986,5
H_C4-A10_SL_2_1_B05,C4-A10,SL,2,D4P1,C11,1333.5212746666668,5,Thr,1.802843597252619,2.2866868922492163,5,16.576964548705327,3.519373893552149,5
H_C4-A10_RX_3_1_C12,C4-A10,RX,3,D4P1,B10,1331.6010077777776,6,Val,41.90368528449868,8.613975022599242,5,79.92147778335016,8.827284842585833,5
H_C4-A10_RX_2_2_D01,C4-A10,RX,2,D4P3,G04,1331.5601613333333,5,Val,30.06589103318408,8.079013644546452,5,69.08280286541661,13.539092944061961,5
H_C1-A10_RX_4_3_E09,C1-A10,RX,4,D2P4,E07,991.4300499999999,2,NA,-1.8036355220325972,1.9946390613755256,3,0.6402300826693369,3.297783262154388,3
H_C4-A10_RX_1_1_D10,C4-A10,RX,1,D2P1,B06,991.3361466666667,1,NA,-0.9564710324183757,1.073165994409613,3,2.2121983864101393,1.84509801594339,3
H_C4-A10_RX_1_1_D11,C4-A10,RX,1,D4P2,B10,1345.6014822222223,6,Xle,2.5691560600028165,2.8381179287379927,5,21.46973582517421,10.227215424186937,5
H_C4-A10_RX_4_2_C07,C4-A10,RX,4,D3P1,G05,991.45525,2,NA,1.409118358356421,1.3099699757311887,3,5.094636580795422,2.0384713895535924,3
H_C1-A10_SL_1_2_D02,C1-A10,SL,1,D2P4,H06,991.4721999999999,2,NA,14.6966077791387,2.567734712050387,3,34.79850663133731,9.390074643809145,3
H_C4-A10_RX_3_3_D10,C4-A10,RX,3,D4P2,H01,1331.6293655555558,6,Val,30.321286356948214,11.254312195744543,5,66.46663149119968,10.493876958539001,5
H_C4-A10_SL_2_2_A09,C4-A10,SL,2,D4P1,D06,991.4364546666666,5,NA,78.53237574281926,17.315540749122434,5,85.30019838162637,12.09155820763763,5
H_C4-A10_RX_3_2_C01,C4-A10,RX,3,D2P1,H09,991.3834466666666,1,NA,2.2754681923600772,2.722355682868593,3,4.775019822737438,1.8795448893293545,3
H_C4-A10_RX_3_2_C07,C4-A10,RX,3,D4P2,F10,1319.5553655555557,6,Ser,30.557865560034656,9.521138589264815,5,67.81561367232636,7.724467476435021,5
H_C4-A10_RX_3_3_C10,C4-A10,RX,3,D4P2,G10,1331.5902655555553,6,Val,32.289986017405944,11.22099476457309,5,69.03122136337689,8.295716735679123,5
H_C4-A10_RX_1_2_A12,C4-A10,RX,1,D4P2,C09,1331.6060822222223,6,Val,37.12933318422845,15.047573307274726,5,73.61743981123973,8.288697146991922,5
H_C1-A10_SL_1_1_D02,C1-A10,SL,1,D2P4,G03,991.47195,2,NA,-0.7646133776977013,1.1005905681112254,3,4.190090800881616,2.5304155853282047,3
H_C4-A10_RX_4_2_A05,C4-A10,RX,4,D4P4,B10,1331.593768888889,6,Val,29.293760265973724,11.419578239113694,5,67.25552974246632,14.038860517401027,5
H_C1-A10_RX_4_1_B10,C1-A10,RX,4,D2P4,A08,991.366,2,NA,-0.35991725871238206,1.6040992411800021,3,4.224805914331031,2.517796559028379,3
H_C4-A10_SL_1_1_F08,C4-A10,SL,1,D4P2,H12,1062.2501693333331,5,NA,69.71671248959998,33.26834245950303,5,78.31870053024286,31.105380499289673,5
H_C4-A10_SL_2_1_G04,C4-A10,SL,2,D4P1,D04,1345.6597077777778,6,Xle,-0.9115761269968518,1.7258372810937943,5,11.28752456583735,2.393013375366883,5
H_C4-A10_SL_2_1_G02,C4-A10,SL,2,D4P1,D03,1303.6065911111111,6,Ala,16.186510041528344,4.0545226300475825,5,51.42616034687872,5.415890042489671,5
H_C4-A10_SL_2_1_G03,C4-A10,SL,2,D1P1,F09,NA,0,NA,-2.831435392807311,2.2053663625414464,3,-0.731938224199991,3.2287606252393988,3
H_C4-A10_SL_2_1_G01,C4-A10,SL,2,D1P1,F07,1289.6715733333335,2,Gly,-0.2512656677670558,3.1450437210019797,3,8.025811205226569,1.5088456649424309,3
H_C4-A10_SL_1_1_F02,C4-A10,SL,1,D4P2,H11,1059.837989333333,5,NA,61.53021209499468,24.291185952195917,5,77.30169037512636,14.772183952455734,5
H_C1-A10_RX_4_1_F09,C1-A10,RX,4,D2P4,B03,991.364,1,NA,-0.9751835580522785,1.6418040372572484,3,3.2638235289222286,3.1888927685995156,3
H_C4-A10_SL_2_3_E12,C4-A10,SL,2,D1P2,B03,991.3691233333332,2,NA,0.02959537600427765,1.1219887105903075,3,3.6866907185583653,2.335481585173608,3
H_C4-A10_SL_3_1_D08,C4-A10,SL,3,D4P1,F12,1303.5247911111112,6,Ala,28.98485268946005,9.636180167052176,5,64.77222445150197,11.348839426618861,5
H_C4-A10_SL_2_2_F02,C4-A10,SL,2,D1P1,H02,1289.6309733333333,1,Gly,-0.6422531097281591,2.475589090375902,3,1.4363977623473196,2.795507916449518,3
H_C4-A10_SL_2_2_F03,C4-A10,SL,2,D1P1,H03,1289.7033733333333,2,Gly,-0.6551471000169825,3.140476435827,3,5.519141367474141,4.801237250820225,3
H_C4-A10_RX_3_1_B01,C4-A10,RX,3,D1P1,C03,991.3852233333332,2,NA,2.3639681272241435,2.7806202844239176,3,11.503986590025198,0.8397182381451931,3
H_C1-A10_SL_2_1_H11,C1-A10,SL,2,D2P5,B07,991.3454933333333,2,NA,-0.8086023893595975,1.1562688152517695,4,2.8099970715905593,3.5263447042456755,4
H_C4-A10_RX_2_2_F04,C4-A10,RX,2,D4P3,G08,1379.5554413333332,5,Phe,2.4820171406736344,1.4270198103833363,5,19.012407970539336,6.851990916821279,5
H_C1-A10_RX_4_1_H09,C1-A10,RX,4,D2P4,B08,1161.4557,2,NA,-1.8073777738283854,0.9745845321294936,3,3.4277741835712967,4.478737826579221,3
H_C1-A10_RX_4_1_H08,C1-A10,RX,4,D2P4,B07,1140.42375,2,NA,-2.118756483751429,1.0631363459325456,3,3.539870423234259,4.402601300136759,3
H_C1-A10_SL_2_3_G02,C1-A10,SL,2,D4P3,F12,1333.5120386666665,5,Thr,1.3074685919445626,1.1890065732551824,6,10.5155039735092,4.551126332172959,6
H_C4-A10_RX_4_3_G09,C4-A10,RX,4,D3P2,C04,991.4299866666665,2,NA,3.850041426614682,4.671345102130908,3,10.860274496554554,3.667074613348419,3
H_C1-A10_RX_2_3_B08,C1-A10,RX,2,D2P3,H10,991.3534866666666,2,NA,8.434332246860501,0.6620596949882637,3,19.05533175734426,1.800969902521592,3
H_C4-A10_RX_4_3_G03,C4-A10,RX,4,D4P4,E05,1331.6059477777778,6,Val,43.8686077243918,9.913629052911213,5,83.38572314034136,6.3339404310766,5
H_C1-A10_SL_1_2_G09,C1-A10,SL,1,D2P4,H08,991.46465,2,NA,-1.1131490895888323,0.8162273798153822,3,1.9063251263892813,3.9107863674866623,3
H_C4-A10_RX_3_3_H08,C4-A10,RX,3,D2P2,E03,1331.6381466666667,2,Val,-0.5465846377893392,1.3793139558975074,3,3.9230270402002154,3.5377173961210504,3
H_C4-A10_RX_4_2_B06,C4-A10,RX,4,D4P4,B12,1331.6083188888888,6,Val,41.26698601623814,8.296598481108049,5,77.95720037517057,9.271521168273962,5
H_C4-A10_SL_2_2_B10,C4-A10,SL,2,D4P1,D09,1333.5442346666666,5,Thr,-0.022880311847482192,2.6291746882850044,5,14.729902148906032,5.090456814051433,5
H_C4-A10_RX_3_3_H03,C4-A10,RX,3,D2P2,E01,991.3482466666667,1,NA,8.491141347096688,1.4787435011198238,3,19.881542264849287,3.900882646746855,3
H_C4-A10_RX_4_2_B09,C4-A10,RX,4,D4P4,C01,1303.6047855555555,6,Ala,2.5512169305909316,1.1292865449016476,5,20.68328989130419,5.254952400095371,5
H_C4-A10_RX_3_3_H05,C4-A10,RX,3,D2P2,E02,991.3342466666667,2,NA,11.500474680382927,2.9650407053966386,3,24.7589661497916,6.03249945750696,3
H_C4-A10_RX_3_2_F04,C4-A10,RX,3,D2P2,A06,991.3749466666667,2,NA,0.9530346818648271,1.1772005265163588,3,3.860060014218385,2.176841937755016,3
H_C4-A10_RX_3_2_G05,C4-A10,RX,3,D2P2,B01,1331.6456466666666,2,Val,4.306422920435309,0.5864914879617167,3,17.874403114891702,0.6453611847129525,3
H_C4-A10_RX_3_2_F06,C4-A10,RX,3,D4P2,G02,1331.6217322222221,6,Val,9.882859679159242,4.973417234969512,5,39.677971801469894,8.574608443993316,5
H_C4-A10_RX_3_2_F07,C4-A10,RX,3,D4P2,G03,1333.5868322222223,6,Thr,-0.5727258007045515,1.9019291917174217,5,3.6649417801190993,2.357994629139486,5
H_C1-A10_RX_1_3_D06,C1-A10,RX,1,D2P3,E02,1289.5530366666667,2,Gly,0.7272246878058254,0.8725216120589045,3,13.164472814515946,3.591755109686711,3
H_C4-A10_RX_3_2_F02,C4-A10,RX,3,D2P2,A04,991.3674966666667,2,NA,0.07033205901744488,1.9226837722739811,3,2.685549412624164,2.6457729019457847,3
H_C4-A10_RX_3_2_F03,C4-A10,RX,3,D2P2,A05,991.3660966666666,2,NA,0.32097417233736875,1.3532448552550134,3,2.8688209063690415,2.0059922507315724,3
H_C4-A10_RX_4_3_F12,C4-A10,RX,4,D4P4,E04,1331.6209144444445,6,Val,55.549569229485066,13.833302526807945,5,92.4953190209254,10.569397265728096,5
H_C4-A10_SL_1_1_E09,C4-A10,SL,1,D4P2,H10,1113.4604493333334,5,NA,7.980609625606398,8.102876283397224,5,22.635485112394054,15.064537916398324,5
H_C4-A10_RX_2_1_D07,C4-A10,RX,2,D4P1,A05,1289.5463746666667,5,Gly,7.803107884088433,2.4785880884088085,5,35.83906966604759,5.2690363452022115,5
H_C4-A10_RX_3_3_C11,C4-A10,RX,3,D4P2,G11,1331.5801822222222,6,Val,19.072940865328725,7.7697074442663485,5,53.944129009398274,7.594121351520725,5
H_C4-A10_RX_4_3_D12,C4-A10,RX,4,D4P4,E01,1331.6264355555556,3,Val,11.15291056763713,2.6470618575502938,5,45.17821680376114,6.235348175129805,5
H_C4-A10_SL_3_1_G01,C4-A10,SL,3,D1P2,C04,991.4236733333332,1,NA,-0.33125904386672717,1.4537675279616769,3,2.4025217039241284,2.760901296828374,3
H_C4-A10_RX_3_2_G06,C4-A10,RX,3,D2P2,B02,991.3653966666666,2,NA,8.822960405802817,3.696001049625804,3,19.582530541943513,4.609174713072385,3
H_C1-A10_RX_4_2_F11,C1-A10,RX,4,D2P4,D01,1161.40435,2,NA,-0.6705806245848595,1.9040128000169059,3,2.317315131837607,2.894350440349884,3
H_C4-A10_RX_2_2_F06,C4-A10,RX,2,D3P1,B05,1331.4858,2,Val,0.8993446353754077,0.5449748069164221,3,8.128700723868242,3.477180963689554,3
H_C4-A10_RX_2_1_A08,C4-A10,RX,2,D4P1,A01,1337.1917146666667,5,NA,0.33788311122403225,1.6946852042946512,5,10.430697726504869,3.7006725565327643,5
H_C4-A10_RX_4_1_F03,C4-A10,RX,4,D4P4,B02,1331.6542855555556,6,Val,39.41972461348781,11.164621669259502,5,77.20162639817853,12.054394691665856,5
H_C4-A10_RX_4_1_F04,C4-A10,RX,4,D4P4,B03,1332.6106022222223,6,NA,1.2003886115817957,2.0752479119537446,5,10.98974651644591,3.9204417587455125,5
H_C1-A10_SL_2_2_G09,C1-A10,SL,2,D2P5,C02,991.3619433333333,2,NA,4.801554084780971,1.6742745777844537,4,15.156161857233363,7.138214470949331,4
H_C1-A10_SL_4_2_C08,C1-A10,SL,4,D3P3,G11,1289.4879433333333,2,Gly,-0.6598664911879889,0.5235978783650931,3,3.544578193822024,2.6961759742074887,3
H_C4-A10_RX_4_1_F07,C4-A10,RX,4,D4P4,B05,1331.6179022222223,6,Val,42.2893628009635,12.080637124735137,5,76.97011417965714,13.961043760950586,5
H_C4-A10_SL_2_3_C04,C4-A10,SL,2,D4P1,F01,1331.393075,4,Val,0.2165672335342954,1.7344709891656445,5,6.843003349461642,3.288013101064315,5
H_C4-A10_SL_4_3_E11,C4-A10,SL,4,D2P3,B05,1332.5867366666666,2,NA,-0.4485365828422155,1.1479332409825385,3,2.3479384984845413,2.9915226180106496,3
H_C1-A10_RX_3_1_A05,C1-A10,RX,3,D3P2,D05,991.3808866666666,1,NA,-1.5518425463546592,2.749992440385257,3,0.22692915108246225,3.305082431071703,3
H_C4-A10_RX_3_1_H10,C4-A10,RX,3,D4P1,C08,1331.5742183333332,4,Val,-1.5764750686024107,1.9139284331114321,5,9.344244306590555,3.961140681615684,5
H_C1-A10_SL_1_2_B07,C1-A10,SL,1,D2P4,H01,991.2571,1,NA,-0.31277659014778103,1.1173396737483368,3,2.2685387700239117,3.3462775625921357,3
H_C4-A10_RX_3_2_E04,C4-A10,RX,3,D2P2,A02,1331.6696466666667,2,Val,8.448856805607997,2.6024244365244753,3,33.79156979290432,2.6254369260396437,3
H_C4-A10_SL_2_3_C08,C4-A10,SL,2,D1P2,A08,NA,0,NA,0.6215111381099768,0.631016384379414,3,4.572499880326592,3.026422626289485,3
H_C4-A10_SL_2_3_C09,C4-A10,SL,2,D4P1,F03,1319.5712346666667,5,Ser,2.79549329872047,1.7684015760983962,5,19.056701556639673,4.186437648205927,5
H_C1-A10_SL_3_2_F12,C1-A10,SL,3,D3P3,D12,991.3949933333332,1,NA,12.762037345182511,3.617428650687396,3,26.61210261689474,3.7687447310254956,3
H_C4-A10_RX_3_2_A10,C4-A10,RX,3,D4P2,F05,1331.5881693333333,5,Val,53.39983529815679,11.845321605981738,5,85.88146224177173,8.481528252270875,5
H_C4-A10_RX_3_2_A11,C4-A10,RX,3,D4P2,F06,1331.595898888889,6,Val,33.496833629980095,6.799752560323289,5,71.99105661187286,6.758864387309383,5
H_C4-A10_RX_3_2_A12,C4-A10,RX,3,D2P1,H03,991.3492466666667,1,NA,9.496129850801664,4.5738075909640035,3,20.642816602159073,4.613408820695598,3
H_C4-A10_RX_3_1_H11,C4-A10,RX,3,D4P1,C09,1331.619691111111,6,Val,17.164517511494488,8.226617711569364,5,49.94944070729617,6.700670975665064,5
H_C4-A10_RX_3_2_E03,C4-A10,RX,3,D4P2,F12,1331.5541155555557,6,Val,36.28791510584674,8.044075350192093,5,72.42559056989779,7.215110157307215,5
H_C4-A10_SL_2_3_C01,C4-A10,SL,2,D4P1,E12,1319.5144146666667,5,Ser,20.17309376245399,5.084707880602665,5,54.99003713433935,8.033954578587092,5
H_C4-A10_SL_1_2_G01,C4-A10,SL,1,D4P3,A06,1319.574252,5,Ser,-0.37961006611511305,0.9226555102295785,5,7.681961125867791,4.242371501074349,5
H_C1-A10_SL_2_1_H07,C1-A10,SL,2,D4P3,F06,1379.5423333333335,6,Phe,-1.6368937297288986,1.3930272358751357,6,3.884737316084273,3.88100748646805,6
H_C1-A10_RX_3_3_F05,C1-A10,RX,3,D3P3,C09,991.3653433333333,2,NA,-1.8685483641784701,1.1800311650215771,3,2.839666220663324,2.561956305981238,3
H_C4-A10_RX_2_3_A09,C4-A10,RX,2,D4P3,G12,1395.5584188888888,6,Tyr,1.1391821827345587,1.4694507449003213,5,13.112850428250164,5.010519421271024,5
H_C4-A10_RX_2_3_E10,C4-A10,RX,2,D4P3,H06,1331.5687813333334,5,Val,39.98656270725187,11.805839537325745,5,76.34431981668003,13.904177947342559,5
H_C4-A10_RX_2_3_A06,C4-A10,RX,2,D3P1,C03,991.4316,2,NA,1.1676925083779395,0.4442858192064101,3,4.137109049492385,2.309516516582421,3
H_C4-A10_RX_2_3_A03,C4-A10,RX,2,D3P1,C02,1289.48805,2,Gly,0.8462475018666162,0.6380426150623518,3,4.853845019396524,2.4056245727756207,3
H_C1-A10_SL_4_1_C10,C1-A10,SL,4,D4P4,H02,1388.5933186666668,5,Arg,0.7843112550006139,1.558907867031324,5,15.918552348415158,2.129769479788326,5
H_C4-A10_RX_2_3_B05,C4-A10,RX,2,D4P3,H01,1331.5007688888888,6,Val,16.989250567050114,5.882111338264945,5,50.59340614193133,14.248599488285507,5
H_C4-A10_SL_1_3_C08,C4-A10,SL,1,D4P3,A12,1303.552596,5,Ala,0.9267152870414572,1.3555485491563428,5,5.1622971815020335,2.7477953794053462,5
H_C4-A10_SL_3_3_H11,C4-A10,SL,3,D1P2,E12,NA,0,NA,3.1437719602476553,0.9628890671596737,3,17.502337962601107,2.7566051922785384,3
H_C4-A10_SL_3_3_H10,C4-A10,SL,3,D1P2,E11,1289.6675233333333,2,Gly,0.49711920688785344,0.8724663792512712,3,6.189322098484233,1.5912937947116972,3
H_C1-A10_SL_1_1_A11,C1-A10,SL,1,D4P3,E02,1319.5731022222224,6,Ser,-2.354700507398012,1.7164143985491218,5,4.935586347541533,5.043658513145655,5
H_C4-A10_RX_1_2_E07,C4-A10,RX,1,D4P2,D02,1303.5974155555557,6,Ala,31.632406471343433,9.375573114127512,5,69.44179831071861,7.72753146952333,5
H_C4-A10_RX_1_2_E06,C4-A10,RX,1,D2P1,D06,1289.6469466666667,2,Gly,-1.2047286428457202,1.062525676620125,3,1.010551137512145,2.7648650669246218,3
H_C1-A10_RX_3_3_H07,C1-A10,RX,3,D4P4,G04,1289.5197786666668,5,Gly,4.854327345608928,1.9856316404335432,5,33.93182290693934,1.231213836778334,5
H_C1-A10_RX_3_2_B11,C1-A10,RX,3,D3P2,H02,991.2399866666666,2,NA,2.01293496324934,2.0764025174507914,3,4.3281134316036285,2.9203761867400138,3
H_C1-A10_RX_3_1_B08,C1-A10,RX,3,D3P2,D11,991.3663866666666,1,NA,0.38079413803552314,3.1422863161354204,3,2.6714522428543077,3.0652834057307303,3
H_C1-A10_RX_1_3_E02,C1-A10,RX,1,D2P3,E05,NA,0,NA,1.3583432339194246,1.0072872649161237,3,13.09169023948238,2.265128444665786,3
H_C1-A10_RX_1_3_E04,C1-A10,RX,1,D4P3,C05,1345.59668,5,Xle,-1.1923587361549557,0.6863320683822217,5,4.554269464208611,3.085170141160458,5
H_C1-A10_RX_3_1_B02,C1-A10,RX,3,D4P4,E12,1289.527996,5,Gly,2.1688807565185924,2.8409309804944933,5,15.204582197095743,6.087411389015034,5
H_C4-A10_RX_1_1_F12,C4-A10,RX,1,D4P2,C04,1361.5647986666668,5,Glu,-2.0082558062314018,1.2300059769109346,5,1.6516168821408956,2.9894661636314357,5
H_C4-A10_SL_2_2_E01,C4-A10,SL,2,D4P1,E01,1311.8696946666666,5,NA,3.7103390281462176,3.9871459193443717,5,23.53300248842998,3.7107998044517765,5
H_C4-A10_SL_1_2_A10,C4-A10,SL,1,D2P2,G05,991.3541466666667,1,NA,-0.004960330794070433,2.2948427181853424,3,0.7212251765198504,2.832271560879662,3
H_C4-A10_RX_4_3_G11,C4-A10,RX,4,D4P4,E06,1369.5604159999998,5,His,0.007332196530916724,3.035225456637599,5,12.987632135204652,4.045958027740176,5
H_C1-A10_RX_3_1_B04,C1-A10,RX,3,D3P2,D10,991.3663866666666,1,NA,-0.9144592849582817,2.990107322568244,3,0.9926274400319496,3.170184825291634,3
H_C4-A10_SL_2_3_D11,C4-A10,SL,2,D4P1,F04,1319.5285999999999,4,Ser,15.248076796656969,5.9655667236059875,5,45.77417234205601,9.122372997012665,5
H_C1-A10_RX_3_3_F06,C1-A10,RX,3,D3P3,C10,991.3331933333332,2,NA,-2.2341225142416716,1.1985750243991815,3,1.5002200602644828,2.5835741943548722,3
H_C4-A10_SL_1_1_E01,C4-A10,SL,1,D4P2,H08,1304.2317655555555,6,NA,91.43156972915217,53.19642444178599,5,91.55354677476791,45.030848037149916,5
H_C1-A10_RX_2_2_B12,C1-A10,RX,2,D2P3,G11,991.3663366666666,2,NA,2.201545372859212,1.2409724380374012,3,4.626523394904024,2.753145027452857,3
H_C1-A10_RX_4_3_C11,C1-A10,RX,4,D2P4,E02,991.4693500000001,2,NA,-1.7834607201550028,1.7480424996303705,3,1.6528705008118456,3.451875683004749,3
H_C4-A10_SL_4_2_D10,C4-A10,SL,4,D4P2,A08,1289.5228546666667,5,Gly,2.0686401386868436,1.6215129678083464,5,13.084738126541685,4.868654154534937,5
H_C4-A10_RX_4_2_C11,C4-A10,RX,4,D4P4,C03,1331.6215688888888,6,Val,41.0475969724101,10.116048048068814,5,78.17170552415271,10.457158371415268,5
H_C4-A10_RX_4_3_A06,C4-A10,RX,4,D4P4,D03,1395.6267644444445,6,Tyr,0.5932347735209175,3.213315466915308,5,6.7929966941326,2.9065701428965998,5
H_C4-A10_RX_1_2_G10,C4-A10,RX,1,D4P2,D07,1319.5868322222223,6,Ser,70.99576546590401,28.90084408104144,5,93.92865535157355,11.880471677268197,5
H_C4-A10_RX_1_2_G11,C4-A10,RX,1,D2P1,E01,991.3200466666667,2,NA,68.34201551221035,13.917192002872538,3,78.36314780698189,7.520653799221449,3
H_C4-A10_RX_1_2_G12,C4-A10,RX,1,D2P1,E02,1162.4932966666665,2,NA,-1.0988798704639697,1.0707647741982476,3,1.4018122071566135,2.8455588834554795,3
H_C4-A10_RX_1_2_H09,C4-A10,RX,1,D4P2,D10,1345.5773155555555,6,Xle,-1.5966487341958597,1.4151523696252997,5,4.288209508888196,3.458631797510359,5
H_C4-A10_RX_3_1_B10,C4-A10,RX,3,D1P1,C06,1289.6036233333334,2,Gly,-3.1861352923896025,2.8081663617969634,3,1.9899830000104544,2.551175577048231,3
H_C4-A10_RX_3_1_B12,C4-A10,RX,3,D4P1,B08,1331.5990577777777,6,Val,19.405219329584767,6.456396735388258,5,56.726501743457945,8.549768905132847,5
H_C4-A10_RX_1_2_H02,C4-A10,RX,1,D4P2,D08,1331.5896155555554,6,Val,45.521990479827316,17.899740788117274,5,79.8810823143068,9.657603084816355,5
H_C1-A10_RX_2_2_G06,C1-A10,RX,2,D2P3,H06,991.3611866666665,2,NA,1.586444933165189,0.5793932615266778,3,5.667755148773854,2.5558819042431864,3
H_C4-A10_RX_1_2_H04,C4-A10,RX,1,D4P2,D09,1303.5357822222225,6,Ala,0.37825437532622974,2.0638078038955125,5,11.950367212726988,9.845923489699745,5
H_C1-A10_RX_2_2_G03,C1-A10,RX,2,D2P3,H05,NA,0,NA,4.041293723997305,3.0434265042541955,3,22.50247645614014,5.699447213245292,3
H_C1-A10_RX_3_1_A11,C1-A10,RX,3,D3P2,D07,991.4170866666666,2,NA,4.06683013219284,3.029544988356848,3,9.363853859800612,3.062587102481818,3
H_C1-A10_RX_3_1_E05,C1-A10,RX,3,D3P2,F01,991.4322866666666,2,NA,1.542159186387158,4.18020879473374,3,4.633418809056213,3.5666562933958343,3
H_C4-A10_SL_3_3_A02,C4-A10,SL,3,D4P1,G11,1345.5973911111112,6,Xle,1.700689584547579,1.2780368479290893,5,14.310212117530307,4.48244892284468,5
H_C1-A10_RX_3_1_E07,C1-A10,RX,3,D3P2,F02,NA,0,NA,-1.984588868688409,0.9767912963767098,3,3.0893318081035264,3.2468505213362997,3
H_C4-A10_SL_2_1_H05,C4-A10,SL,2,D4P1,D05,1360.618291111111,6,Gln,-0.9950059419404156,2.099196444297585,5,9.638746035702415,4.417657238648881,5
H_C1-A10_SL_3_2_D10,C1-A10,SL,3,D4P4,G07,1333.5129186666668,5,Thr,17.679778293065425,5.743733832567343,5,53.19628093560068,6.6497301150470145,5
H_C1-A10_RX_3_1_E03,C1-A10,RX,3,D3P2,E12,991.3604366666666,2,NA,0.3282061982765712,2.984848860577009,3,2.8918381578206405,2.927268340268096,3
H_C4-A10_SL_3_1_B07,C4-A10,SL,3,D4P1,F11,1333.5523577777776,6,Thr,12.854499354361659,4.068826718161405,5,44.284686999880456,5.847255840719647,5
H_C4-A10_SL_3_3_A09,C4-A10,SL,3,D4P1,G12,1379.5786244444444,6,Phe,22.967793650250005,5.546084047814587,5,57.6615009500817,6.694147627676992,5
H_C4-A10_RX_4_3_C06,C4-A10,RX,4,D3P2,A12,991.4239866666666,2,NA,2.8259152022099223,3.090423153293517,3,4.1041790822060165,1.8863279202704044,3
H_C4-A10_RX_4_3_C05,C4-A10,RX,4,D4P4,D08,1331.5581811111113,6,Val,13.990171864731156,3.6161039695856445,5,46.84358751977926,3.023927482633296,5
H_C4-A10_RX_4_1_E02,C4-A10,RX,4,D4P4,A10,1303.5505855555555,6,Ala,-0.1520895671949094,1.3705167864830003,5,6.907110478702282,3.9980283419300675,5
H_C4-A10_RX_4_2_D12,C4-A10,RX,4,D4P4,C06,1289.5367355555557,6,Gly,-0.4121037917972485,2.7721804453306165,5,4.905599885239742,2.433401518215084,5
H_C4-A10_SL_1_1_E03,C4-A10,SL,1,D4P2,H09,1333.567148888889,6,Thr,-1.2998461882907573,1.4945812059379773,5,3.7708385081844673,3.409445834989528,5
H_C1-A10_SL_3_1_F02,C1-A10,SL,3,D3P3,D09,991.3594433333333,2,NA,6.88186039946081,3.215277259089123,3,14.887091116706998,0.6384821580089285,3
H_C4-A10_RX_1_1_E07,C4-A10,RX,1,D4P2,C01,1331.6598822222222,6,Val,38.68004520408644,7.905965537822222,5,78.31144206298885,6.680333491081728,5
H_C1-A10_SL_3_1_E04,C1-A10,SL,3,D4P4,G06,1333.5341786666668,5,Thr,40.98036973539735,8.721089359165909,5,83.7389934745971,6.601373019655616,5
H_C1-A10_SL_3_2_G08,C1-A10,SL,3,D4P4,G08,1333.5570833333334,6,Thr,29.41954543876961,5.92576425678865,5,72.89965741382522,4.795081292546943,5
H_C1-A10_RX_1_3_G12,C1-A10,RX,1,D2P3,E09,991.3826366666666,2,NA,-0.02865712577364259,1.4113171152445851,3,3.493283662167919,2.70821156255619,3
H_C1-A10_SL_3_1_E02,C1-A10,SL,3,D3P3,D07,991.3765933333332,2,NA,3.3052813964905887,2.2138481045848426,3,12.423198940903795,1.6830895480647567,3
